bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-2_ses-20_T1w	0.5054828259032521	2.181061033231133	0.5593364709462457	1268.4451845804988	3.94408	3.73762	4.36607	3.72855	0.26576266417135364	0.3908596957378025	0.3433776400908437	0.3884159028530121	0.08320379257202148	0.0	0.0002671260702764241	7.139360741202742	7.09032381998643	7.194420275142076	188	256	256	2.299053463858006	6.659703732217615	7.70725105085596	14.16299595649226	24.019253685836862	35.964710050528	36.703347453920664	50.12607862539712	1.0	1.0	1.0	3.3892634759127116	12.728207528721033	11.880710078408834	8.585045516490936	4321114.0	0.0	38.822080828249454	13.286449017794395	2.942783942009372	148.6673357306865	466.94004792901126	466.65403662249446	451290.51731014205	134.0782108604908	780.3869499824941	202.9763669859866	0.3984247856915335	84.04360559405505	702.3993552592276	698.7343295738101	663717.2863810066	533.7247047200799	881.6084241420031	104.91965277882615	2.600616058490086	55.03077960947035	961.2552495884031	973.8661007769406	583088.1975559153	826.4368816316128	1051.6680757701397	68.7612471736152	0.22327503774570148	0.5186483425934373	0.5462425419315824	0.5379840636060886
sub-2_ses-21_T1w	0.5386538844764108	1.8834202818897705	0.600180560485564	1010.6581229441668	4.065546666666666	3.86397	4.50326	3.82941	0.2653320978627235	0.3894156093131087	0.34525229282416775	0.3683447688817978	0.08276034891605377	0.0	0.0015220352682636243	7.136086887073029	7.079274133069862	7.17777615971101	188	256	256	2.34485286216084	7.0245109328101405	7.762615898673935	13.918483901050823	41.6274258026013	62.274463617660246	62.73701928335431	84.30916842980137	1.0	1.0	1.0	551.7520871596489	7.527016679955311	11.693327382304517	5.076895600184798	3375221.0	0.0	33.549076188355684	53.38309823892668	3.0830403565507805	142.39706993950546	478.5155055383685	478.26731709577143	451036.97211475275	130.4851237591356	790.244036199525	203.96451932099694	0.7377193194274727	80.06808971250709	718.0358617497214	715.486006250605	661966.0370291062	552.4909369815141	894.780582446605	101.85555587699271	2.2386686007269017	56.29856335475347	956.4928406350904	968.6479289568961	586892.991935168	820.8538570404053	1048.8094384334981	69.59429709507091	0.22188781334087337	0.5232639839169804	0.555722039540392	0.5521724196205959
sub-2_ses-22_T1w	0.5436386610771715	2.045913359634888	0.5739304199758037	1276.9261919877044	4.01841	3.76089	4.51292	3.78142	0.26265401437651725	0.3897371871546352	0.3476087984688475	0.38700661063194275	0.08821393102407454	0.0	0.0002932984891322115	7.221557960701417	7.164406146512072	7.269663990890554	188	256	256	2.385090384246455	6.562016335255859	7.569188901993534	13.760459986478288	38.841496957993655	57.63191263820086	58.565931548297385	79.22438504869763	1.0	1.0	1.0	4.307747963349432	8.019165740108196	10.63275706055852	5.408845096826553	3961095.0	0.0	37.352847903966904	12.858372522576603	1.0905912940462708	143.5902383111138	474.62354910175645	475.43748401105404	440918.34487123287	145.14794901013374	784.6325231343508	199.3370767021745	-0.5243225694263565	86.41830374046008	708.1988553454673	705.4406675696373	654253.3755020167	534.743879660964	893.7321104109287	107.50356177268885	-0.20718953961214304	57.266277697007936	956.7433529844938	969.7422923892736	583532.2808500928	819.6627493202686	1050.7477018982172	70.47304104786785	0.22915107927235387	0.5274955637860137	0.5548865221403982	0.5368893059194657
sub-2_ses-23_T1w	0.5197156078961078	2.1352173309935636	0.5635403885320152	1208.8200164531995	4.035793333333333	3.81866	4.47826	3.81046	0.2637623626866463	0.39092534399513057	0.34531229331822305	0.38980746269226074	0.08719481527805328	0.0	0.0003904311835523694	7.1843949212657146	7.132023770018357	7.233160407016635	188	256	256	2.3171165852129896	6.783978348343221	7.712933675299653	14.037706092342747	24.941459250828302	37.790945550625615	38.302045565911676	52.173731896281105	1.0	1.0	1.0	29.40915364993159	12.192678665100901	11.392219548424904	8.223836787045002	4242944.0	0.0	37.409182377159595	13.523448423858268	1.1558592150606772	145.80793546498484	465.5733628363893	464.18302827328444	445344.55011393945	134.302056401968	776.5033261030912	200.32764431655514	-0.02525063943404815	82.69019666106026	706.4399405498606	703.3235453702509	660050.4699621518	538.8777263090014	884.5262048020959	103.67412401333623	1.514989894876666	56.42551667947071	958.3340160828836	971.0001577846706	583035.9811392545	823.1256790161133	1049.3739406988025	69.17079747122295	0.22539875399252168	0.5236515842854251	0.5529255608510002	0.5456145309169405
sub-2_ses-24_T1w	0.5270453478778523	2.093567485695542	0.5771833042509072	1281.1047287972747	4.063023333333334	3.85296	4.50659	3.82952	0.26388477022617257	0.39003691983552835	0.346078309938299	0.382009893655777	0.08713615536689756	0.0	0.0005063312392063515	7.210531854360678	7.155981379297387	7.257039118659282	188	256	256	2.3547892121656315	6.83743495224094	7.782039624053738	14.15389470775464	37.17486631886966	55.816648698068924	56.46490098598378	76.40318794101276	1.0	1.0	1.0	8.91597282321921	8.326599173622274	10.10384554406039	5.616205796599388	3866853.0	0.0	35.28899364173412	12.143928939715117	1.2966806227727297	143.82307663529383	472.9752622170128	472.4820833802223	443930.71039811824	137.31172674894333	783.4757252186537	200.6470680184277	-0.3283807303991031	82.15281002851923	712.3870515888879	709.4138883501291	656155.2103051483	544.081198990345	891.4450291693211	103.75431031099076	0.566234777052157	55.74813992179191	958.501222665224	971.0630054622889	582204.0804121081	824.1406591683626	1049.599787056446	68.60741806817072	0.22509256055150634	0.5226882902661639	0.5533874246911307	0.5608596853371264
sub-2_ses-25_T1w	0.559121443866265	1.9575745987645263	0.5966155254130464	1249.8153256198348	4.145523333333333	3.95317	4.59256	3.89084	0.26151155309879826	0.3889413531590724	0.3495470937421294	0.3737858533859253	0.08684666752815245	0.0	0.0005807436950819322	7.220720629385915	7.157803829722449	7.25758772365806	188	256	256	2.4021957292812486	6.8360158576909695	7.685175817630803	13.81731586592019	45.950108111779656	69.090511855626	69.32713296080516	92.94077891500983	1.0	1.0	1.0	4.182308681160728	6.811611743957538	8.061616371255013	4.594362303614616	3192635.0	0.0	30.20422701537609	10.639895329615142	0.7305135582934237	137.9461242856949	478.69852633354526	477.7543974816799	439394.0653759346	137.62338177859783	786.6437495201826	198.88215102810025	0.06998795724154405	81.65144916305229	720.2270052611248	718.3507769554853	653502.762429838	548.4779359102249	904.9115275293589	105.08317158617588	0.07291003183491584	56.997809238147916	954.2134424737787	966.3277771621943	587312.1731706886	817.1147459596395	1048.4631187319756	69.93593863447944	0.2290647923007431	0.528244047741242	0.5597773970212911	0.5538301604326127
sub-2_ses-26_T1w	0.5152130749818755	2.1636117893286655	0.5726728981005597	1402.3787010791611	4.096206666666666	3.89332	4.53559	3.85971	0.26259660191315476	0.39183543824641454	0.34556795984043076	0.38462845981121063	0.08901729881763454	0.0	0.0005072015221143354	7.23955156046748	7.18817970035388	7.289318022724708	188	256	256	2.346922726794835	6.902415579681839	7.821863839152832	14.216253210981819	37.74394185117563	56.70403391054333	57.55289159536033	78.21069902436203	1.0	1.0	1.0	6.554060087958735	8.141253195641593	10.295514538746076	5.4911918342113495	3852664.0	0.0	36.85129317641258	12.750311557327286	0.6662436492889969	144.04841636912667	469.1760546495878	469.036657422781	440050.98271186405	136.3910480439663	778.2891547679901	199.85154139633084	-0.42273532998960706	81.97724316073788	707.6371447620463	704.6500504016876	656625.2891524218	542.7075027823448	882.082202732563	102.08737878755514	-0.0721919080496023	55.71817215976674	959.0801717460948	971.9092136621475	579091.7293431195	824.4088179767132	1048.9763453006744	68.3660005256596	0.22771647222081784	0.5232076100269992	0.5530874396708898	0.5266416703931753
sub-2_ses-27_T1w	0.532691951412037	2.0709763995568053	0.5742210317661873	1482.5655905670517	4.148936666666667	3.94751	4.60607	3.89323	0.2610442760463903	0.3906168914092575	0.3483388325443522	0.36997339129447937	0.08372451364994049	0.0	0.000251096545940028	7.274847491911626	7.219315485597723	7.3202943684444595	188	256	256	2.4343325641362226	6.971085904352993	7.96122521887616	14.478257188139263	43.74076681116929	64.85544621515821	65.53844126563827	88.0191107705873	1.0	1.0	1.0	1602.9409215325277	7.23085788597302	9.800408043864195	4.877139529213309	3894517.0	0.0	35.910657934844494	13.909110543946495	0.9930093686298438	141.0247569863018	483.08070026714785	482.7746842261404	435324.7442920455	151.78155248239636	789.5995704047382	198.31888906175416	0.1958140149314982	81.28958069262661	718.7992757967189	715.8211858067662	651403.6658619165	552.7010605335236	896.8034462984651	102.6842368868829	2.801740978582843	54.89925222980789	959.3520739171939	971.4827038031071	580899.5910617542	828.430299140513	1048.4296758659184	67.09936527515545	0.22943108566728412	0.5238972221682928	0.5541734541354563	0.544512736580015
sub-2_ses-28_T1w	0.5342999700781097	2.0640118192614905	0.5796286753678915	1255.6178121283283	4.056343333333333	3.83953	4.50733	3.82217	0.26493977265002805	0.3890032126295979	0.346057014720374	0.3875022530555725	0.09004652500152588	0.0	0.0004067605337904401	7.229092564009264	7.17267578144109	7.27361640108536	188	256	256	2.345238054238493	6.71421888349243	7.6636395894429725	13.931461830597998	38.247410100211184	58.08045330804314	58.635175558894126	79.57766326842804	1.0	1.0	1.0	2.863015575319042	7.982273328654203	10.048358871383657	5.383961543440819	3823568.0	0.0	35.672680869698524	12.311316124328517	0.7781006660744687	144.75455901846013	468.07686179848656	466.0117824822664	444632.7893271956	141.8406242877245	777.2740270346403	198.70531164142656	-0.03457095731547355	83.04365059459548	710.9050905634056	707.6603488326073	652841.1410589318	540.7575409859419	894.3673193156719	105.39719051863891	1.4021478901543087	56.90287244227762	957.4179754204883	969.5853551477194	580767.0708792162	821.7625513672829	1050.5336892306805	69.59675389357746	0.224080667941239	0.5207669227656132	0.5528282883086507	0.5461305497812491
sub-2_ses-29_T1w	0.5340859457562802	2.1051419237390405	0.5668718586129474	1499.7579182901893	4.108266666666666	3.90862	4.55568	3.8605	0.26023355053144426	0.3917282525300177	0.3480381969385381	0.36082465946674347	0.08477042615413666	0.0	0.00029009821396059514	7.223055035662147	7.1694159914321185	7.268414332962099	188	256	256	2.42534728001541	7.213881792708975	8.0980331914389	14.654870501592313	27.507203477077425	40.55852721519735	40.97352295410483	54.85483817003972	1.0	1.0	1.0	2.2236789880215264	11.610545639843613	10.85818914786457	7.831194028258324	4126787.0	0.0	36.8252576328814	12.51415170130951	0.7957572110287838	144.3946429971027	486.39980794425304	487.49182825908065	437113.2541664152	147.70502069965005	796.1403167061508	200.9985434453782	0.045416703633834654	80.85915713462515	721.9859552794965	718.7917375937104	657984.3792725315	561.5774098597467	893.3465663902462	99.64000132531758	1.57487164166323	54.45898788212361	960.5410139133361	972.1557253412902	584598.3676099206	832.0332893356681	1049.8772184550762	66.33664171663119	0.22745855588065841	0.5213108693472331	0.5543284487463167	0.5482186355431716
sub-2_ses-2_T1w	0.5297864383471994	2.1050924440635894	0.5885920537117122	1258.8411312137964	4.13453	3.92282	4.58925	3.89152	0.26167355483015564	0.3915887134202858	0.34673773174955863	0.3772395849227905	0.08310900628566742	0.0	0.0006133914887603336	7.233494128483255	7.179932834447205	7.279916740063192	188	256	256	2.3810737616229956	7.019392015347767	7.917224792297776	14.351208599922563	43.83810741304027	65.48202655420658	66.16662064106337	89.17972795594328	1.0	1.0	1.0	9.150405712419397	7.1274644504406055	8.767049027057057	4.807401716709137	3330368.0	0.0	31.746992468833923	11.344299726834867	0.6399937692958093	140.66656255020516	475.97790046921136	476.9305325746536	438906.6238401113	132.581487596035	784.5740072131157	200.3003841983588	-0.09436936823374076	81.13654500187104	714.6017374675982	712.4025110006332	656814.0989743755	549.3439106345177	888.9157891273499	101.49055176375279	1.509957992076048	55.45077688801905	958.3658024493108	970.2183250784874	581585.2782638121	825.8450974225998	1048.3763970136642	67.60528106100361	0.22823060829358163	0.5242439301426975	0.5548537743944395	0.5659934738513096
sub-2_ses-30_T1w	0.5346074602656271	2.0820167077757024	0.6062166202399293	1028.688280785247	4.120783333333334	3.92287	4.55238	3.8871	0.26352070390716414	0.389658980588247	0.34682031550458886	0.35427218675613403	0.07847384214401243	0.0	0.0007703281489987779	7.248748867882106	7.194052928383451	7.292385893889781	188	256	256	2.3679964402186764	6.982339418709236	7.931733704481428	14.44486525451637	49.18250787251045	74.45566006606343	74.90919923331042	101.08942976135738	1.0	1.0	1.0	23.624405166569176	6.288346921195592	6.855354322025961	4.241425544023514	3001304.0	0.0	25.723177939653397	9.396040642093139	0.50094505350441	141.64614539757838	473.17224853332516	472.0798172056675	441222.4651326005	133.71170312166214	781.9174788892269	199.35810469113264	-0.448165042247036	80.93419166920081	717.2071371547872	714.6649472415447	652420.4490466544	550.8055575191975	894.9713036417961	102.35314508252586	0.020392311521353346	55.73556407851056	959.2957511741615	970.3100062906742	580694.0870153041	828.329049050808	1050.3478422760963	67.17329332737148	0.224056306973821	0.5213715085831631	0.5536370522877927	0.5666957745976868
sub-2_ses-31_T1w	0.5134708166460049	2.1883415662664754	0.5763773503708917	1094.9220076823267	4.028336666666667	3.80193	4.49023	3.79285	0.261836070478997	0.39231692547041636	0.3458470040505867	0.3856707215309143	0.08539369702339172	0.0	0.00034350572388112553	7.244614700881229	7.195025914644548	7.297927881153309	188	256	256	2.3525792557645335	6.822921896718178	7.7874418516258475	14.186824402394834	33.37880427579083	49.76399565092791	50.73732205732016	69.06916624524175	1.0	1.0	1.0	2.7714510912980197	9.226275461714678	11.373769679605253	6.223028231412172	3845797.0	0.0	39.7773462831974	13.542593758045514	0.5968462728835355	145.07043175731272	468.84525124247324	470.07316771149635	438368.8296989817	137.34442207217216	777.8159859292209	199.8116026899643	-0.11188063648434499	83.63920066800644	704.0786349167693	700.8255562521517	656821.3125676444	538.6202927529812	878.0098676048219	102.71626047649242	0.45120425011892396	55.960374282862404	960.192409874253	972.6999655179679	579020.8589030742	825.9115508534014	1051.6292281113565	68.56355573139876	0.22967943381927836	0.5243157288607264	0.5527831717055512	0.5330741352823477
sub-2_ses-32_T1w	0.5261182319793484	2.1036875378722883	0.5723608754133431	1217.7053890663199	4.0256	3.79889	4.47517	3.80274	0.26545962031001336	0.3896329061384553	0.3449074735515314	0.39881816506385803	0.08885462731122967	0.0	0.0005246519789508594	7.218731121782689	7.1645318177272355	7.268179407254713	188	256	256	2.361832151894951	6.639266089212116	7.665837777624662	13.996415091766922	35.526425771578	53.327650079885736	54.16231756602642	73.63287684661552	1.0	1.0	1.0	3.438682902846492	8.638140596052988	10.743752516216936	5.826337292790413	3892344.0	0.0	37.43265088647604	13.007496749418051	1.1901663719262938	143.2723856925993	469.14224636796183	468.4249885827303	445962.60593900154	143.1524807959795	777.4714602530003	198.3309707349244	-0.16074820195999706	84.19865000346273	706.5817433789507	703.1386731788516	654569.2560630002	536.0856797248125	889.5814665481448	105.90600325853173	0.07002639657935594	56.65877165153036	958.0672229634108	970.8682691007853	579432.1393711274	822.2340193465352	1049.7430933117867	69.3654357175981	0.22310323807279825	0.5206615290754149	0.5498579157837707	0.5428247604696291
sub-2_ses-33_T1w	0.5198090640300079	2.156849028642172	0.5717016009198675	1154.2665883656657	4.0055966666666665	3.77289	4.44834	3.79556	0.261653431660759	0.39208848543435304	0.34625808290488796	0.3934730738401413	0.08629457503557203	0.0	0.0003311551715116617	7.207967271133201	7.15680229984915	7.259270373398108	188	256	256	2.3517254273223998	6.853213658986145	7.683035501307253	13.844167417613216	24.106454475938644	35.87992858270889	36.546461611209715	49.653001774981625	1.0	1.0	1.0	4.2627473408178975	12.802491636484856	12.06151223408241	8.635149385780096	4191258.0	0.0	40.41125665791333	13.872124534190608	1.1975224229059371	146.44576764036634	469.96021774475224	471.0815668515861	440252.8313444031	139.3737960215658	779.1203310918063	200.3129389025253	-0.3120541624089759	82.43330945794206	704.5604031448789	701.155493112281	659720.2442726486	539.8832067418844	879.7291399426758	102.3103899276586	1.971920237551191	57.473055979615474	958.2606031071316	970.3050234280527	582606.9255319615	821.6127208750695	1051.9351406432688	70.08757994837865	0.22824172704391998	0.5226967448619849	0.5522342898166025	0.5420534800187405
sub-2_ses-34_T1w	0.5201729236550302	2.108764126055906	0.6016122357883894	1065.5839131349846	4.132583333333334	3.92029	4.57476	3.9027	0.2655181628099666	0.3892337460528759	0.34524809113715765	0.36108094453811646	0.07597886323928826	0.0	0.0004763700567717593	7.2875099797392915	7.234616730667924	7.336306723279069	188	256	256	2.405699853649324	6.80968651046722	7.939834434410934	14.604116939116262	48.60403791537587	73.34026808368479	74.10640282280167	100.37490246934432	1.0	1.0	1.0	6.198438164399086	6.349757296003407	7.63485085862908	4.282846212387085	3155925.0	0.0	29.02817988395691	10.277608839241793	0.36504550133215163	139.25370514429693	472.2242403216615	471.0833413749933	442090.1310880501	142.67231445014477	776.4443279206753	195.81944433717317	-0.3954771596615885	81.97360286993286	713.233820358296	710.833503305912	648077.6907889541	542.4938535690308	893.2708551585674	104.385562212913	0.10307609701867726	54.32570131025137	961.582246218385	972.8604139387608	574841.1794260723	830.9613911658525	1051.9741009175777	66.61543260676996	0.22405942576950258	0.5210130166033282	0.5512070994126973	0.5745551632678154
sub-2_ses-35_T1w	0.5349613464579827	2.0615650359608377	0.5756499046216136	1146.215548682125	3.9886966666666663	3.76462	4.45538	3.74609	0.26296881435441366	0.3895130026865747	0.3475181829590117	0.410418838262558	0.0926463976502418	0.0	0.00021736985663514197	7.235607236992613	7.17751951355664	7.283029059108051	188	256	256	2.3230910814210763	6.3621699171653106	7.227775603564573	12.998065812107331	31.71613702116036	48.00835536975224	48.89064800069036	66.94745161115848	1.0	1.0	1.0	5.460073282336353	9.452959805525934	11.57392388317354	6.375924497842789	3933346.0	0.0	40.80591678619385	13.89619874240393	0.3471061985549211	145.81190500023754	458.7240056823819	457.63198083266616	440661.5759563411	142.72506988421082	766.0992080383003	196.99247491270623	-0.4442479395005794	85.45475664195445	696.1478166309332	692.7123170681298	652713.9502862183	520.6261148713529	885.2333572804928	108.87979972979471	0.7790785371473303	60.73526675050413	952.3040700178486	965.9844410456717	582342.47491344	807.032643314451	1050.1785240396857	74.31748889515873	0.2309386338651298	0.5285997011922915	0.5573296665172417	0.5225932185850781
sub-2_ses-36_T1w	0.5115011799450464	2.183852970988765	0.5383893014095305	23021.165289256198	4.1208599999999995	3.78361	4.6625	3.91647	0.2631604773252622	0.3917740107057798	0.345065511968958	0.3699159622192383	0.08416579365730287	0.0	0.003540287658118511	7.253135717908804	7.206261547333158	7.3122308779770195	188	256	256	2.356406352608674	6.830855886206819	7.898502238750935	14.50824447743731	82.49738384169713	119.00078985037355	121.96909909130254	164.40912358183692	1.0	1.0	1.0	24.54678838975349	0.0	2.1199998935307787	0.0	4534368.0	0.0	10.37344423122704	3.879664299359103	5.716647239873613	150.90461412809717	485.0834478592028	488.54277503304183	439713.2629061383	146.31201191805303	798.7552058044821	207.32511562261604	1.8910525567083223	83.09624325277026	707.3673343641958	704.7129666097462	654612.8443001035	540.9054442718625	881.7737251594663	103.16605123605986	1.9060149302567346	54.44869861756107	961.9825306296887	973.6174134872854	576567.8939573889	831.0831931997091	1051.1550384275615	67.1078138143789	0.2337004571020616	0.5220123155317861	0.5540950344425645	0.5673993538807695
sub-2_ses-37_T1w	0.5336949812295991	2.07042037434418	0.5492316428785041	19722.561371742115	4.291203333333333	3.97217	4.82288	4.07856	0.2629167210623463	0.3904940642084577	0.346589214729196	0.3534056097269058	0.09237733483314514	0.0	0.0015933320346181404	7.205520406601345	7.151766294041013	7.251483950209516	188	256	256	2.3393559062890352	7.150422716520877	8.037220051286639	14.621881531050004	87.63632744673947	126.90195467936948	128.48672022292624	170.92187854266973	1.0	1.0	1.0	12.021032065597229	0.0	2.0602631046522846	0.0	3485728.0	0.0	10.068003091961145	3.728019717776113	5.586422284680792	145.55854914154858	495.27096866755966	498.68997771292925	442432.5776616866	127.35140753164887	814.477899255231	213.17381113091105	1.4910482466503856	80.65733097858525	724.1416667449564	722.1289937011898	657117.94476688	559.8045227974653	897.5536440666765	100.9910144984459	2.7827891194044545	53.02957637390751	960.0989007659414	972.6220881734043	583235.4786822988	829.6387811042368	1047.572777858004	66.51820097787741	0.22860783510373828	0.5279213901472462	0.5594886443446214	0.5856213552652569
sub-2_ses-38_T1w	0.5262790271680939	2.100050603611523	0.5413886360184313	20760.190256978032	4.244503333333333	3.89541	4.80149	4.03661	0.26635934464180194	0.3889369345936993	0.34470372076449873	0.3669702708721161	0.08560382723808285	0.0	0.0026354046666236942	7.242736066606572	7.191093969376544	7.294275015797387	188	256	256	2.369460226171794	6.861616053261746	7.96527013709877	14.66473413186277	83.28116668311476	121.47902463029142	123.4531270885772	165.59918995232542	1.0	1.0	1.0	48.1300299566167	0.0	2.125604704034129	0.0	3974807.0	0.0	10.237572155892849	3.8504960185700865	5.253756410402167	143.74692927414733	487.26572930000674	489.4763910770416	445866.63175871084	143.05501562543213	801.2104632239789	206.57693966151282	1.8506282642527827	82.94465670539309	716.4397992922676	713.9803263545036	651052.8144865974	547.7402208466083	893.9809332601726	104.05417214905128	5.024980294463395	53.525642298044296	960.9522655567679	973.2920069620013	577009.5550379355	832.1038427297026	1047.9961731936783	66.36950624652656	0.2268472799545337	0.5228347943408069	0.5548050576111311	0.5734561002004719
sub-2_ses-39_T1w	0.5282309459498175	2.1235832271139246	0.5537058202862456	16226.15977044753	4.254126666666667	3.897	4.81333	4.05205	0.26272437248888164	0.39095802710889827	0.3463176004022201	0.3505738079547882	0.07991990447044373	0.0	0.0018904308900923419	7.282319631222494	7.231862700245598	7.335903786758485	188	256	256	2.4713050452022776	7.097400394317726	8.084845221832927	14.685830225978775	82.88905858122727	117.885992862182	120.29162489065948	160.09982322856916	1.0	1.0	1.0	17.801990592367265	0.0	2.186707153365889	0.0	3072521.0	0.0	10.64444500952959	3.9755639913513043	3.904394705106	142.89000886709624	497.29625923475265	502.995645750314	437352.27142490214	149.08305553346872	803.2298204191029	203.53419003459166	1.9580309616786655	80.62080651762956	717.9627716507532	715.367530040443	650820.3999806345	555.1230135969818	890.6663329973817	100.79281718753174	2.7669644555187887	54.69409301223974	960.5086829314779	971.5337023697793	576508.3297581857	831.9394092448056	1048.9644366391003	66.15443899447952	0.23016374413994828	0.5234282328380173	0.5538820218740483	0.573395318782309
sub-2_ses-3_T1w	0.5384914682449196	2.091952354984106	0.5875819626564864	1351.5335648990315	4.220313480437762	4.0348604413132865	4.66401	3.96207	0.26039893859688	0.39139131081304307	0.3482097505900769	0.35932159423828125	0.08627844154834746	0.0	0.0006046410499360272	7.254433080804686	7.200502614832308	7.300821124894277	188	256	256	2.4995570874285904	7.257563033443697	8.148036617769433	14.686989732436011	46.69897633019717	68.11020590782735	68.87058862533901	91.80258363799251	0.9993802905082703	1.0	1.0	18.88647511909165	6.920697954178964	8.478971681338425	4.667939834296703	3237359.0	0.0	31.463126935064793	11.19845145639177	0.5784765213388812	136.93095237911237	490.74086868616	493.3163688518107	435472.17609515716	149.1922069117427	792.7616780921817	197.36128649235846	-0.04548815393127681	79.5880264730581	721.8850268868113	719.4992717318237	654534.2571013614	560.6983834728599	892.0008665174246	99.13778478935394	0.38304576760848974	55.18582524501148	958.812184603804	969.7796562239528	582320.567987252	830.07488546893	1047.6190685257316	66.02978835046532	0.23118796896306315	0.5251787065738599	0.5558489325615875	0.5532518286672776
sub-2_ses-40_T1w	0.5250421159954443	2.1232920417762697	0.5465625040761705	20372.504743009486	4.34607	4.02907	4.88505	4.12409	0.26376116356198576	0.3908242939724178	0.34541454246559644	0.34832891821861267	0.08344152718782427	0.0	0.0025522409335416284	7.286400732487474	7.235942711624029	7.338557725479073	188	256	256	2.5145232203925882	7.300788132728613	8.357046559600349	15.255828325679845	89.592450821841	127.657409040532	129.69752054714394	171.8427017790588	1.0	1.0	1.0	35.833014025160004	0.0	2.0154267414707503	0.0	3439864.0	0.0	9.673593994230032	3.7143901512186632	4.3941553835802525	137.40649352516354	504.33100865907915	507.9573001228273	438935.50307597895	162.890840806067	808.400406498462	202.00915918331228	0.9435604232007018	79.43668329384035	725.7203144722241	723.7720616199076	650386.3410838449	564.1577607151121	893.9961107764393	99.13607846775963	1.434866804330885	52.094179026711835	962.5884589677016	974.2869409285486	574818.1571517261	837.7020347584039	1046.77648560144	63.863205107921594	0.23032646880712554	0.5247781003817866	0.5568297119154861	0.5790578843950714
sub-2_ses-4_T1w	0.5551479033553188	1.9674640029218982	0.5967480410698416	1066.7672791628192	4.047713333333333	3.83918	4.46862	3.83534	0.2658958271409781	0.38740108675684315	0.34670308610217876	0.441974401473999	0.1161801815032959	0.0	0.0007124973404296239	7.166649554656989	7.105345389735073	7.20939024893092	188	256	256	2.3236872960351427	6.418756944320624	7.2350119370679	12.962591570847934	38.034558732589076	57.37697344483848	58.048166617182886	78.73296767412111	1.0	1.0	1.0	35.753838398328455	8.006934760668246	9.690542662908337	5.400595426559448	3309046.0	0.0	34.12194383144379	12.376041587214306	2.418907062516099	141.21321305178543	466.33970548138154	464.85011430084705	449800.28321941034	132.713495567441	775.1081845164299	200.048258801545	0.8335581834566446	83.93633314450518	704.1003200168172	701.248905017972	655343.562237802	527.2024433165789	897.1125448346138	109.24987128767407	0.822825127165677	60.96188965508778	950.5024394648897	962.2572271674871	586497.1556666077	806.8059974461794	1051.3977369070053	74.23333532999467	0.22497854123311214	0.5260094131796579	0.5550279551955367	0.542796808197601
sub-2_ses-5_T1w	0.5185164673762943	2.159602065720438	0.5543454637930433	1489.8646928821827	4.17009	3.9672	4.62955	3.91352	0.26240543104444686	0.3920615719602128	0.3455329969953404	0.36429357528686523	0.08662799447774883	0.0	0.0001881226277105833	7.23455468278054	7.184571068577648	7.284433841591467	188	256	256	2.4532155758699417	7.267447089430752	8.149741644265522	14.728562267495871	26.8702708664448	39.62618412545597	40.13365888839905	53.90452167329637	1.0	1.0	1.0	2.4655898890816337	11.826815808127611	11.713665168433263	7.9770660400390625	4396011.0	0.0	40.290415585041046	13.840348900837155	0.7948863163729629	139.24227674100243	484.4154766866619	485.0741681456566	440077.5246937461	147.20179677009583	788.0157151818275	197.72971515142464	-0.08435868894447385	78.9070367198514	717.8483578457858	715.3496292233467	657522.5422318514	557.7402541041374	885.6412929296494	98.43196330799962	0.35879224622771355	54.7452216118407	961.6485931398429	973.1085756421089	579489.9343831207	833.0736741423607	1051.0096111893654	66.06943151295812	0.22717935060197772	0.5220193858139474	0.5533813747203541	0.5516419070498666
